ID,DateTime,Year,Month,Day,Hour,Temperature
6792,10/07/2017 23:00,2017,7,10,23,9.9
6793,11/07/2017 00:00,2017,7,11,0,9.7
6794,11/07/2017 01:00,2017,7,11,1,9.6
6795,11/07/2017 02:00,2017,7,11,2,9.8
6796,11/07/2017 03:00,2017,7,11,3,9.8
6797,11/07/2017 04:00,2017,7,11,4,9
6798,11/07/2017 05:00,2017,7,11,5,9.7
6799,11/07/2017 06:00,2017,7,11,6,11.4
6800,11/07/2017 07:00,2017,7,11,7,12
6801,11/07/2017 08:00,2017,7,11,8,12.2
6802,11/07/2017 09:00,2017,7,11,9,12.2
6803,11/07/2017 10:00,2017,7,11,10,12.9
6804,11/07/2017 11:00,2017,7,11,11,13.9
6805,11/07/2017 12:00,2017,7,11,12,13.1
6806,11/07/2017 13:00,2017,7,11,13,13.6
6807,11/07/2017 14:00,2017,7,11,14,13.5
6808,11/07/2017 15:00,2017,7,11,15,13
6809,11/07/2017 16:00,2017,7,11,16,13.4
6810,11/07/2017 17:00,2017,7,11,17,13
6811,11/07/2017 18:00,2017,7,11,18,12.7
6812,11/07/2017 19:00,2017,7,11,19,12.6
6813,11/07/2017 20:00,2017,7,11,20,12.3
6814,11/07/2017 21:00,2017,7,11,21,10.8
6815,11/07/2017 22:00,2017,7,11,22,9.8
6816,11/07/2017 23:00,2017,7,11,23,9.4
6817,12/07/2017 00:00,2017,7,12,0,8.2
6818,12/07/2017 01:00,2017,7,12,1,7.4
6819,12/07/2017 02:00,2017,7,12,2,6.7
6820,12/07/2017 03:00,2017,7,12,3,6.5
6821,12/07/2017 04:00,2017,7,12,4,6.8
6822,12/07/2017 05:00,2017,7,12,5,8.7
6823,12/07/2017 06:00,2017,7,12,6,10.9
6824,12/07/2017 07:00,2017,7,12,7,12.3
6825,12/07/2017 08:00,2017,7,12,8,13.6
6826,12/07/2017 09:00,2017,7,12,9,13.8
6827,12/07/2017 10:00,2017,7,12,10,13.3
6828,12/07/2017 11:00,2017,7,12,11,14.8
6829,12/07/2017 12:00,2017,7,12,12,14.2
6830,12/07/2017 13:00,2017,7,12,13,15.2
6831,12/07/2017 14:00,2017,7,12,14,15.5
6832,12/07/2017 15:00,2017,7,12,15,14.7
6833,12/07/2017 16:00,2017,7,12,16,15.7
6834,12/07/2017 17:00,2017,7,12,17,14.9
6835,12/07/2017 18:00,2017,7,12,18,14.7
6836,12/07/2017 19:00,2017,7,12,19,13.5
6837,12/07/2017 20:00,2017,7,12,20,12.7
6838,12/07/2017 21:00,2017,7,12,21,10.5
6839,12/07/2017 22:00,2017,7,12,22,8.6
6840,12/07/2017 23:00,2017,7,12,23,9.6
6841,13/07/2017 00:00,2017,7,13,0,9.1
6842,13/07/2017 01:00,2017,7,13,1,9.5
6843,13/07/2017 02:00,2017,7,13,2,8.6
6844,13/07/2017 03:00,2017,7,13,3,9.5
6845,13/07/2017 04:00,2017,7,13,4,9
6846,13/07/2017 05:00,2017,7,13,5,9.4
6847,13/07/2017 06:00,2017,7,13,6,12.1
6848,13/07/2017 07:00,2017,7,13,7,13.1
6849,13/07/2017 08:00,2017,7,13,8,13.3
6850,13/07/2017 09:00,2017,7,13,9,14
6851,13/07/2017 10:00,2017,7,13,10,14.5
6852,13/07/2017 11:00,2017,7,13,11,15.1
6853,13/07/2017 12:00,2017,7,13,12,17.3
6854,13/07/2017 13:00,2017,7,13,13,17.5
6855,13/07/2017 14:00,2017,7,13,14,17.6
6856,13/07/2017 15:00,2017,7,13,15,17
6857,13/07/2017 16:00,2017,7,13,16,16.8
6858,13/07/2017 17:00,2017,7,13,17,16.3
6859,13/07/2017 18:00,2017,7,13,18,15.6
6860,13/07/2017 19:00,2017,7,13,19,14.3
6861,13/07/2017 20:00,2017,7,13,20,13.3
6862,13/07/2017 21:00,2017,7,13,21,12.4
6863,13/07/2017 22:00,2017,7,13,22,12.5
6864,13/07/2017 23:00,2017,7,13,23,12.3
6865,14/07/2017 00:00,2017,7,14,0,12
6866,14/07/2017 01:00,2017,7,14,1,11.7
6867,14/07/2017 02:00,2017,7,14,2,11.6
6868,14/07/2017 03:00,2017,7,14,3,11.8
6869,14/07/2017 04:00,2017,7,14,4,11.8
6870,14/07/2017 05:00,2017,7,14,5,11.8
6871,14/07/2017 06:00,2017,7,14,6,12.8
6872,14/07/2017 07:00,2017,7,14,7,13.2
6873,14/07/2017 08:00,2017,7,14,8,14
6874,14/07/2017 09:00,2017,7,14,9,14.2
6875,14/07/2017 10:00,2017,7,14,10,15.1
6876,14/07/2017 11:00,2017,7,14,11,14.8
6877,14/07/2017 12:00,2017,7,14,12,15.3
6878,14/07/2017 13:00,2017,7,14,13,16
6879,14/07/2017 14:00,2017,7,14,14,15.2
6880,14/07/2017 15:00,2017,7,14,15,15.2
6881,14/07/2017 16:00,2017,7,14,16,15.6
6882,14/07/2017 17:00,2017,7,14,17,14
6883,14/07/2017 18:00,2017,7,14,18,13.7
6884,14/07/2017 19:00,2017,7,14,19,13.3
6885,14/07/2017 20:00,2017,7,14,20,13
6886,14/07/2017 21:00,2017,7,14,21,12
6887,14/07/2017 22:00,2017,7,14,22,11.5
6888,14/07/2017 23:00,2017,7,14,23,11.7
6889,15/07/2017 00:00,2017,7,15,0,12
6890,15/07/2017 01:00,2017,7,15,1,12.2
6891,15/07/2017 02:00,2017,7,15,2,11.6
6892,15/07/2017 03:00,2017,7,15,3,12.3
6893,15/07/2017 04:00,2017,7,15,4,12.3
6894,15/07/2017 05:00,2017,7,15,5,12.6
6895,15/07/2017 06:00,2017,7,15,6,12.7
6896,15/07/2017 07:00,2017,7,15,7,12.8
6897,15/07/2017 08:00,2017,7,15,8,13.9
6898,15/07/2017 09:00,2017,7,15,9,14.3
6899,15/07/2017 10:00,2017,7,15,10,14
6900,15/07/2017 11:00,2017,7,15,11,13.7
6901,15/07/2017 12:00,2017,7,15,12,13.9
6902,15/07/2017 13:00,2017,7,15,13,14.3
6903,15/07/2017 14:00,2017,7,15,14,13.8
6904,15/07/2017 15:00,2017,7,15,15,14
6905,15/07/2017 16:00,2017,7,15,16,13.8
6906,15/07/2017 17:00,2017,7,15,17,13.4
6907,15/07/2017 18:00,2017,7,15,18,13.5
6908,15/07/2017 19:00,2017,7,15,19,13.2
6909,15/07/2017 20:00,2017,7,15,20,13
6910,15/07/2017 21:00,2017,7,15,21,12.4
6911,15/07/2017 22:00,2017,7,15,22,12.3
6912,15/07/2017 23:00,2017,7,15,23,12
6913,16/07/2017 00:00,2017,7,16,0,12.1
6914,16/07/2017 01:00,2017,7,16,1,12.4
6915,16/07/2017 02:00,2017,7,16,2,12.4
6916,16/07/2017 03:00,2017,7,16,3,11.6
6917,16/07/2017 04:00,2017,7,16,4,11.9
6918,16/07/2017 05:00,2017,7,16,5,11.7
6919,16/07/2017 06:00,2017,7,16,6,12.5
6920,16/07/2017 07:00,2017,7,16,7,12.3
6921,16/07/2017 08:00,2017,7,16,8,14
6922,16/07/2017 09:00,2017,7,16,9,13
6923,16/07/2017 10:00,2017,7,16,10,14
6924,16/07/2017 11:00,2017,7,16,11,14.4
6925,16/07/2017 12:00,2017,7,16,12,14.4
6926,16/07/2017 13:00,2017,7,16,13,16.3
6927,16/07/2017 14:00,2017,7,16,14,15.3
6928,16/07/2017 15:00,2017,7,16,15,13.6
6929,16/07/2017 16:00,2017,7,16,16,14.7
6930,16/07/2017 17:00,2017,7,16,17,13.2
6931,16/07/2017 18:00,2017,7,16,18,13.6
6932,16/07/2017 19:00,2017,7,16,19,12.7
6933,16/07/2017 20:00,2017,7,16,20,12.3
6934,16/07/2017 21:00,2017,7,16,21,12.2
6935,16/07/2017 22:00,2017,7,16,22,11.7
6936,16/07/2017 23:00,2017,7,16,23,12
6937,17/07/2017 00:00,2017,7,17,0,11.9
6938,17/07/2017 01:00,2017,7,17,1,11.7
6939,17/07/2017 02:00,2017,7,17,2,11.5
6940,17/07/2017 03:00,2017,7,17,3,11.9
6941,17/07/2017 04:00,2017,7,17,4,11.8
6942,17/07/2017 05:00,2017,7,17,5,12.4
6943,17/07/2017 06:00,2017,7,17,6,12.1
6944,17/07/2017 07:00,2017,7,17,7,12.3
6945,17/07/2017 08:00,2017,7,17,8,12
6946,17/07/2017 09:00,2017,7,17,9,12.4
6947,17/07/2017 10:00,2017,7,17,10,12.5
6948,17/07/2017 11:00,2017,7,17,11,12.8
6949,17/07/2017 12:00,2017,7,17,12,13.7
6950,17/07/2017 13:00,2017,7,17,13,14.3
6951,17/07/2017 14:00,2017,7,17,14,14.9
6952,17/07/2017 15:00,2017,7,17,15,14.3
6953,17/07/2017 16:00,2017,7,17,16,14.1
6954,17/07/2017 17:00,2017,7,17,17,14
6955,17/07/2017 18:00,2017,7,17,18,13.8
6956,17/07/2017 19:00,2017,7,17,19,13.5
6957,17/07/2017 20:00,2017,7,17,20,13.1
6958,17/07/2017 21:00,2017,7,17,21,12.3
6959,17/07/2017 22:00,2017,7,17,22,12.3
6960,17/07/2017 23:00,2017,7,17,23,12.4
6961,18/07/2017 00:00,2017,7,18,0,11.7
6962,18/07/2017 01:00,2017,7,18,1,11.5
6963,18/07/2017 02:00,2017,7,18,2,12
6964,18/07/2017 03:00,2017,7,18,3,12.2
6965,18/07/2017 04:00,2017,7,18,4,11.4
6966,18/07/2017 05:00,2017,7,18,5,11.9
6967,18/07/2017 06:00,2017,7,18,6,12.9
6968,18/07/2017 07:00,2017,7,18,7,13.1
6969,18/07/2017 08:00,2017,7,18,8,14.2
6970,18/07/2017 09:00,2017,7,18,9,15
6971,18/07/2017 10:00,2017,7,18,10,16.1
6972,18/07/2017 11:00,2017,7,18,11,16.8
6973,18/07/2017 12:00,2017,7,18,12,16.8
6974,18/07/2017 13:00,2017,7,18,13,17.5
6975,18/07/2017 14:00,2017,7,18,14,18.1
6976,18/07/2017 15:00,2017,7,18,15,18.1
6977,18/07/2017 16:00,2017,7,18,16,17.5
6978,18/07/2017 17:00,2017,7,18,17,17.3
6979,18/07/2017 18:00,2017,7,18,18,16.4
6980,18/07/2017 19:00,2017,7,18,19,14.9
6981,18/07/2017 20:00,2017,7,18,20,14
6982,18/07/2017 21:00,2017,7,18,21,13.1
6983,18/07/2017 22:00,2017,7,18,22,12.7
6984,18/07/2017 23:00,2017,7,18,23,12.6
6985,19/07/2017 00:00,2017,7,19,0,12.7
6986,19/07/2017 01:00,2017,7,19,1,12.3
6987,19/07/2017 02:00,2017,7,19,2,12.5
6988,19/07/2017 03:00,2017,7,19,3,12.6
6989,19/07/2017 04:00,2017,7,19,4,12.3
6990,19/07/2017 05:00,2017,7,19,5,12.5
6991,19/07/2017 06:00,2017,7,19,6,12.9
6992,19/07/2017 07:00,2017,7,19,7,13.5
6993,19/07/2017 08:00,2017,7,19,8,14
6994,19/07/2017 09:00,2017,7,19,9,14.5
6995,19/07/2017 10:00,2017,7,19,10,14.6
6996,19/07/2017 11:00,2017,7,19,11,15.2
6997,19/07/2017 12:00,2017,7,19,12,14.9
6998,19/07/2017 13:00,2017,7,19,13,15.7
6999,19/07/2017 14:00,2017,7,19,14,14.9
7000,19/07/2017 15:00,2017,7,19,15,15.2
7001,19/07/2017 16:00,2017,7,19,16,14.1
7002,19/07/2017 17:00,2017,7,19,17,13.7
7003,19/07/2017 18:00,2017,7,19,18,13.3
7004,19/07/2017 19:00,2017,7,19,19,13
7005,19/07/2017 20:00,2017,7,19,20,12.6
7006,19/07/2017 21:00,2017,7,19,21,12.8
7007,19/07/2017 22:00,2017,7,19,22,13.1
7008,19/07/2017 23:00,2017,7,19,23,13.1
7009,20/07/2017 00:00,2017,7,20,0,13.4
7010,20/07/2017 01:00,2017,7,20,1,13.5
7011,20/07/2017 02:00,2017,7,20,2,13.3
7012,20/07/2017 03:00,2017,7,20,3,13.3
7013,20/07/2017 04:00,2017,7,20,4,13.4
7014,20/07/2017 05:00,2017,7,20,5,13.6
7015,20/07/2017 06:00,2017,7,20,6,13.9
7016,20/07/2017 07:00,2017,7,20,7,13.8
7017,20/07/2017 08:00,2017,7,20,8,13.8
7018,20/07/2017 09:00,2017,7,20,9,13.9
7019,20/07/2017 10:00,2017,7,20,10,13.7
7020,20/07/2017 11:00,2017,7,20,11,13.6
7021,20/07/2017 12:00,2017,7,20,12,13
7022,20/07/2017 13:00,2017,7,20,13,12.6
7023,20/07/2017 14:00,2017,7,20,14,12.3
7024,20/07/2017 15:00,2017,7,20,15,12.5
7025,20/07/2017 16:00,2017,7,20,16,12.2
7026,20/07/2017 17:00,2017,7,20,17,12.5
7027,20/07/2017 18:00,2017,7,20,18,12.3
7028,20/07/2017 19:00,2017,7,20,19,12.1
7029,20/07/2017 20:00,2017,7,20,20,11.8
7030,20/07/2017 21:00,2017,7,20,21,11.4
7031,20/07/2017 22:00,2017,7,20,22,11.1
7032,20/07/2017 23:00,2017,7,20,23,10.8
7033,21/07/2017 00:00,2017,7,21,0,10
7034,21/07/2017 01:00,2017,7,21,1,10.2
7035,21/07/2017 02:00,2017,7,21,2,10
7036,21/07/2017 03:00,2017,7,21,3,10.4
7037,21/07/2017 04:00,2017,7,21,4,10.5
7038,21/07/2017 05:00,2017,7,21,5,10.6
7039,21/07/2017 06:00,2017,7,21,6,11
7040,21/07/2017 07:00,2017,7,21,7,11.9
7041,21/07/2017 08:00,2017,7,21,8,12.8
7042,21/07/2017 09:00,2017,7,21,9,13.5
7043,21/07/2017 10:00,2017,7,21,10,15.1
7044,21/07/2017 11:00,2017,7,21,11,15.2
7045,21/07/2017 12:00,2017,7,21,12,15.2
7046,21/07/2017 13:00,2017,7,21,13,15.5
7047,21/07/2017 14:00,2017,7,21,14,16.4
7048,21/07/2017 15:00,2017,7,21,15,16.2
7049,21/07/2017 16:00,2017,7,21,16,15.8
7050,21/07/2017 17:00,2017,7,21,17,15.7
7051,21/07/2017 18:00,2017,7,21,18,15.2
7052,21/07/2017 19:00,2017,7,21,19,14
7053,21/07/2017 20:00,2017,7,21,20,13.7
7054,21/07/2017 21:00,2017,7,21,21,13
7055,21/07/2017 22:00,2017,7,21,22,13
7056,21/07/2017 23:00,2017,7,21,23,12.9
7057,22/07/2017 00:00,2017,7,22,0,12.9
7058,22/07/2017 01:00,2017,7,22,1,13.3
7059,22/07/2017 02:00,2017,7,22,2,12.8
7060,22/07/2017 03:00,2017,7,22,3,12.4
7061,22/07/2017 04:00,2017,7,22,4,12.9
7062,22/07/2017 05:00,2017,7,22,5,13.2
7063,22/07/2017 06:00,2017,7,22,6,13.5
7064,22/07/2017 07:00,2017,7,22,7,14.2
7065,22/07/2017 08:00,2017,7,22,8,15.6
7066,22/07/2017 09:00,2017,7,22,9,16.1
7067,22/07/2017 10:00,2017,7,22,10,15.2
7068,22/07/2017 11:00,2017,7,22,11,16.4
7069,22/07/2017 12:00,2017,7,22,12,16.5
7070,22/07/2017 13:00,2017,7,22,13,16.9
7071,22/07/2017 14:00,2017,7,22,14,16.9
7072,22/07/2017 15:00,2017,7,22,15,16.7
7073,22/07/2017 16:00,2017,7,22,16,15.5
7074,22/07/2017 17:00,2017,7,22,17,15.2
7075,22/07/2017 18:00,2017,7,22,18,14.2
7076,22/07/2017 19:00,2017,7,22,19,13.8
7077,22/07/2017 20:00,2017,7,22,20,13.1
7078,22/07/2017 21:00,2017,7,22,21,11.2
7079,22/07/2017 22:00,2017,7,22,22,11.6
7080,22/07/2017 23:00,2017,7,22,23,11
7081,23/07/2017 00:00,2017,7,23,0,11.4
7082,23/07/2017 01:00,2017,7,23,1,11.9
7083,23/07/2017 02:00,2017,7,23,2,12.9
7084,23/07/2017 03:00,2017,7,23,3,13.3
7085,23/07/2017 04:00,2017,7,23,4,13.4
7086,23/07/2017 05:00,2017,7,23,5,13.5
7087,23/07/2017 06:00,2017,7,23,6,13.6
7088,23/07/2017 07:00,2017,7,23,7,14.3
7089,23/07/2017 08:00,2017,7,23,8,15.9
7090,23/07/2017 09:00,2017,7,23,9,17.2
7091,23/07/2017 10:00,2017,7,23,10,17.3
7092,23/07/2017 11:00,2017,7,23,11,16.7
7093,23/07/2017 12:00,2017,7,23,12,15
7094,23/07/2017 13:00,2017,7,23,13,14.8
7095,23/07/2017 14:00,2017,7,23,14,14.3
7096,23/07/2017 15:00,2017,7,23,15,14.4
7097,23/07/2017 16:00,2017,7,23,16,14.1
7098,23/07/2017 17:00,2017,7,23,17,14.6
7099,23/07/2017 18:00,2017,7,23,18,13.7
7100,23/07/2017 19:00,2017,7,23,19,14
7101,23/07/2017 20:00,2017,7,23,20,13.3
7102,23/07/2017 21:00,2017,7,23,21,12.7
7103,23/07/2017 22:00,2017,7,23,22,12.7
7104,23/07/2017 23:00,2017,7,23,23,12.5
7105,24/07/2017 00:00,2017,7,24,0,12.3
7106,24/07/2017 01:00,2017,7,24,1,12.2
7107,24/07/2017 02:00,2017,7,24,2,12.1
7108,24/07/2017 03:00,2017,7,24,3,12
7109,24/07/2017 04:00,2017,7,24,4,11.8
7110,24/07/2017 05:00,2017,7,24,5,11.9
7111,24/07/2017 06:00,2017,7,24,6,11.9
7112,24/07/2017 07:00,2017,7,24,7,12.2
7113,24/07/2017 08:00,2017,7,24,8,12.1
7114,24/07/2017 09:00,2017,7,24,9,12.4
7115,24/07/2017 10:00,2017,7,24,10,12.6
7116,24/07/2017 11:00,2017,7,24,11,12.7
7117,24/07/2017 12:00,2017,7,24,12,12.5
7118,24/07/2017 13:00,2017,7,24,13,12.7
7119,24/07/2017 14:00,2017,7,24,14,12.6
7120,24/07/2017 15:00,2017,7,24,15,12.7
7121,24/07/2017 16:00,2017,7,24,16,13
7122,24/07/2017 17:00,2017,7,24,17,12.7
7123,24/07/2017 18:00,2017,7,24,18,12.5
7124,24/07/2017 19:00,2017,7,24,19,12.2
7125,24/07/2017 20:00,2017,7,24,20,11.9
7126,24/07/2017 21:00,2017,7,24,21,11.9
7127,24/07/2017 22:00,2017,7,24,22,11.9
7128,24/07/2017 23:00,2017,7,24,23,11.8
7129,25/07/2017 00:00,2017,7,25,0,11.6
7130,25/07/2017 01:00,2017,7,25,1,11.6
7131,25/07/2017 02:00,2017,7,25,2,11.3
7132,25/07/2017 03:00,2017,7,25,3,11.2
7133,25/07/2017 04:00,2017,7,25,4,11.2
7134,25/07/2017 05:00,2017,7,25,5,11.3
7135,25/07/2017 06:00,2017,7,25,6,11.5
7136,25/07/2017 07:00,2017,7,25,7,11.4
7137,25/07/2017 08:00,2017,7,25,8,11
7138,25/07/2017 09:00,2017,7,25,9,11.3
7139,25/07/2017 10:00,2017,7,25,10,11.8
7140,25/07/2017 11:00,2017,7,25,11,12.3
7141,25/07/2017 12:00,2017,7,25,12,12.4
7142,25/07/2017 13:00,2017,7,25,13,12.8
7143,25/07/2017 14:00,2017,7,25,14,13.1
7144,25/07/2017 15:00,2017,7,25,15,12.7
7145,25/07/2017 16:00,2017,7,25,16,12.4
7146,25/07/2017 17:00,2017,7,25,17,12
7147,25/07/2017 18:00,2017,7,25,18,12.2
7148,25/07/2017 19:00,2017,7,25,19,11.7
7149,25/07/2017 20:00,2017,7,25,20,11.5
7150,25/07/2017 21:00,2017,7,25,21,11.4
7151,25/07/2017 22:00,2017,7,25,22,11.3
7152,25/07/2017 23:00,2017,7,25,23,11.4
7153,26/07/2017 00:00,2017,7,26,0,11.7
7154,26/07/2017 01:00,2017,7,26,1,11.6
7155,26/07/2017 02:00,2017,7,26,2,11.4
7156,26/07/2017 03:00,2017,7,26,3,11.9
7157,26/07/2017 04:00,2017,7,26,4,11.3
7158,26/07/2017 05:00,2017,7,26,5,12
7159,26/07/2017 06:00,2017,7,26,6,12.3
7160,26/07/2017 07:00,2017,7,26,7,12.8
7161,26/07/2017 08:00,2017,7,26,8,13
7162,26/07/2017 09:00,2017,7,26,9,13.4
7163,26/07/2017 10:00,2017,7,26,10,13.8
7164,26/07/2017 11:00,2017,7,26,11,13.8
7165,26/07/2017 12:00,2017,7,26,12,13.5
7166,26/07/2017 13:00,2017,7,26,13,13.6
7167,26/07/2017 14:00,2017,7,26,14,13.5
7168,26/07/2017 15:00,2017,7,26,15,13.3
7169,26/07/2017 16:00,2017,7,26,16,13.4
7170,26/07/2017 17:00,2017,7,26,17,13.5
7171,26/07/2017 18:00,2017,7,26,18,14.2
7172,26/07/2017 19:00,2017,7,26,19,13.8
7173,26/07/2017 20:00,2017,7,26,20,14
7174,26/07/2017 21:00,2017,7,26,21,13.1
7175,26/07/2017 22:00,2017,7,26,22,12.3
7176,26/07/2017 23:00,2017,7,26,23,11.6
7177,27/07/2017 00:00,2017,7,27,0,11.1
7178,27/07/2017 01:00,2017,7,27,1,9.6
7179,27/07/2017 02:00,2017,7,27,2,8.9
7180,27/07/2017 03:00,2017,7,27,3,9
7181,27/07/2017 04:00,2017,7,27,4,9.3
7182,27/07/2017 05:00,2017,7,27,5,10.9
7183,27/07/2017 06:00,2017,7,27,6,13
7184,27/07/2017 07:00,2017,7,27,7,12.1
7185,27/07/2017 08:00,2017,7,27,8,13
7186,27/07/2017 09:00,2017,7,27,9,13.8
7187,27/07/2017 10:00,2017,7,27,10,13.7
7188,27/07/2017 11:00,2017,7,27,11,15.5
7189,27/07/2017 12:00,2017,7,27,12,15.5
7190,27/07/2017 13:00,2017,7,27,13,15.2
7191,27/07/2017 14:00,2017,7,27,14,16.1
7192,27/07/2017 15:00,2017,7,27,15,16.4
7193,27/07/2017 16:00,2017,7,27,16,15
7194,27/07/2017 17:00,2017,7,27,17,16.2
7195,27/07/2017 18:00,2017,7,27,18,15.5
7196,27/07/2017 19:00,2017,7,27,19,14.3
7197,27/07/2017 20:00,2017,7,27,20,13.2
7198,27/07/2017 21:00,2017,7,27,21,11.3
7199,27/07/2017 22:00,2017,7,27,22,10.8
7200,27/07/2017 23:00,2017,7,27,23,11
7201,28/07/2017 00:00,2017,7,28,0,11.7
7202,28/07/2017 01:00,2017,7,28,1,11
7203,28/07/2017 02:00,2017,7,28,2,10.6
7204,28/07/2017 03:00,2017,7,28,3,10.6
7205,28/07/2017 04:00,2017,7,28,4,10.8
7206,28/07/2017 05:00,2017,7,28,5,11.9
7207,28/07/2017 06:00,2017,7,28,6,12.8
7208,28/07/2017 07:00,2017,7,28,7,14.5
7209,28/07/2017 08:00,2017,7,28,8,14.8
7210,28/07/2017 09:00,2017,7,28,9,14.5
7211,28/07/2017 10:00,2017,7,28,10,14.1
7212,28/07/2017 11:00,2017,7,28,11,15.3
7213,28/07/2017 12:00,2017,7,28,12,15.2
7214,28/07/2017 13:00,2017,7,28,13,16.2
7215,28/07/2017 14:00,2017,7,28,14,17.5
7216,28/07/2017 15:00,2017,7,28,15,16.4
7217,28/07/2017 16:00,2017,7,28,16,14.9
7218,28/07/2017 17:00,2017,7,28,17,15.2
7219,28/07/2017 18:00,2017,7,28,18,14.5
7220,28/07/2017 19:00,2017,7,28,19,14
7221,28/07/2017 20:00,2017,7,28,20,13.2
7222,28/07/2017 21:00,2017,7,28,21,12.9
7223,28/07/2017 22:00,2017,7,28,22,12.4
7224,28/07/2017 23:00,2017,7,28,23,11.8
7225,29/07/2017 00:00,2017,7,29,0,11.8
7226,29/07/2017 01:00,2017,7,29,1,11.4
7227,29/07/2017 02:00,2017,7,29,2,11.2
7228,29/07/2017 03:00,2017,7,29,3,11.3
7229,29/07/2017 04:00,2017,7,29,4,11
7230,29/07/2017 05:00,2017,7,29,5,11.7
7231,29/07/2017 06:00,2017,7,29,6,12.5
7232,29/07/2017 07:00,2017,7,29,7,13.6
7233,29/07/2017 08:00,2017,7,29,8,14
7234,29/07/2017 09:00,2017,7,29,9,13.9
7235,29/07/2017 10:00,2017,7,29,10,14.7
7236,29/07/2017 11:00,2017,7,29,11,15.9
7237,29/07/2017 12:00,2017,7,29,12,17.3
7238,29/07/2017 13:00,2017,7,29,13,18.1
7239,29/07/2017 14:00,2017,7,29,14,14.1
7240,29/07/2017 15:00,2017,7,29,15,15.3
7241,29/07/2017 16:00,2017,7,29,16,14.4
7242,29/07/2017 17:00,2017,7,29,17,15.2
7243,29/07/2017 18:00,2017,7,29,18,13.9
7244,29/07/2017 19:00,2017,7,29,19,13.4
7245,29/07/2017 20:00,2017,7,29,20,13.4
7246,29/07/2017 21:00,2017,7,29,21,13.1
7247,29/07/2017 22:00,2017,7,29,22,12.9
7248,29/07/2017 23:00,2017,7,29,23,13.1
7249,30/07/2017 00:00,2017,7,30,0,12.6
7250,30/07/2017 01:00,2017,7,30,1,12.2
7251,30/07/2017 02:00,2017,7,30,2,12.2
7252,30/07/2017 03:00,2017,7,30,3,11.8
7253,30/07/2017 04:00,2017,7,30,4,12
7254,30/07/2017 05:00,2017,7,30,5,11.9
7255,30/07/2017 06:00,2017,7,30,6,13
7256,30/07/2017 07:00,2017,7,30,7,13.2
7257,30/07/2017 08:00,2017,7,30,8,14.8
7258,30/07/2017 09:00,2017,7,30,9,16.3
7259,30/07/2017 10:00,2017,7,30,10,16.7
7260,30/07/2017 11:00,2017,7,30,11,17.2
7261,30/07/2017 12:00,2017,7,30,12,17.6
7262,30/07/2017 13:00,2017,7,30,13,16.9
7263,30/07/2017 14:00,2017,7,30,14,17
7264,30/07/2017 15:00,2017,7,30,15,16.9
7265,30/07/2017 16:00,2017,7,30,16,16.7
7266,30/07/2017 17:00,2017,7,30,17,16.1
7267,30/07/2017 18:00,2017,7,30,18,15.9
7268,30/07/2017 19:00,2017,7,30,19,14.6
7269,30/07/2017 20:00,2017,7,30,20,13.2
7270,30/07/2017 21:00,2017,7,30,21,11.8
7271,30/07/2017 22:00,2017,7,30,22,11.2
7272,30/07/2017 23:00,2017,7,30,23,10.3
7273,31/07/2017 00:00,2017,7,31,0,11.6
7274,31/07/2017 01:00,2017,7,31,1,11.8
7275,31/07/2017 02:00,2017,7,31,2,12
7276,31/07/2017 03:00,2017,7,31,3,12.2
7277,31/07/2017 04:00,2017,7,31,4,12.5
7278,31/07/2017 05:00,2017,7,31,5,12.4
7279,31/07/2017 06:00,2017,7,31,6,13.2
7280,31/07/2017 07:00,2017,7,31,7,13.7
7281,31/07/2017 08:00,2017,7,31,8,14.6
7282,31/07/2017 09:00,2017,7,31,9,15.6
7283,31/07/2017 10:00,2017,7,31,10,16.6
7284,31/07/2017 11:00,2017,7,31,11,17.2
7285,31/07/2017 12:00,2017,7,31,12,18.6
7286,31/07/2017 13:00,2017,7,31,13,19.5
7287,31/07/2017 14:00,2017,7,31,14,17.7
7288,31/07/2017 15:00,2017,7,31,15,17.8
7289,31/07/2017 16:00,2017,7,31,16,17.8
7290,31/07/2017 17:00,2017,7,31,17,15.9
7291,31/07/2017 18:00,2017,7,31,18,17.2
7292,31/07/2017 19:00,2017,7,31,19,15.7
7293,31/07/2017 20:00,2017,7,31,20,14.2
7294,31/07/2017 21:00,2017,7,31,21,12.9
7295,31/07/2017 22:00,2017,7,31,22,11.7
7296,31/07/2017 23:00,2017,7,31,23,11.4
7297,01/08/2017 00:00,2017,8,1,0,11.7
7298,01/08/2017 01:00,2017,8,1,1,11.2
7299,01/08/2017 02:00,2017,8,1,2,10.7
7300,01/08/2017 03:00,2017,8,1,3,11.2
7301,01/08/2017 04:00,2017,8,1,4,11
7302,01/08/2017 05:00,2017,8,1,5,12.2
7303,01/08/2017 06:00,2017,8,1,6,12.9
7304,01/08/2017 07:00,2017,8,1,7,13.8
7305,01/08/2017 08:00,2017,8,1,8,15
7306,01/08/2017 09:00,2017,8,1,9,16.4
7307,01/08/2017 10:00,2017,8,1,10,16.8
7308,01/08/2017 11:00,2017,8,1,11,17.4
7309,01/08/2017 12:00,2017,8,1,12,17.4
7310,01/08/2017 13:00,2017,8,1,13,17.2
7311,01/08/2017 14:00,2017,8,1,14,17.1
7312,01/08/2017 15:00,2017,8,1,15,16.2
7313,01/08/2017 16:00,2017,8,1,16,15.6
